tipo_balsa,tempo_corte_total,qtd,peca,descricao,espessura_mm,peso_kg,peso_total_kg,bloco,painel,nesting,obs_base
"RAKE","0:15:51","6","RL1-HB1A-B","2.987 x 337","8","58.910","353.460","BCB4","RL1","4259","R1"
"RAKE","0:01:55","2","B33-B","721 x 410","8","12.440","24.880","BPP","RD1","4259","R1"
"RAKE","0:09:35","1","BCE1-RD-H1S-R1","12.000 x 1.015","8","764.900","764.900","BCE1","RD","4259","R1"
"RAKE","0:02:04","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF4(1)","HASTILHA","4259","R1"
"RAKE","0:01:44","2","B1-C","564 x 391","8","8.370","16.740","BCB4","RL2","4260","R1"
"RAKE","0:12:31","1","R-BCB3-RD-H1P-R4","11.810 x 1.860","8","1,349.120","1,349.120","BCB3","RD","4260","R1"
"RAKE","0:00:55","1","RL1-HB2B-C","958 x 337","8","18.630","18.630","BCE4","RL1","4262","R1"
"RAKE","0:00:40","1","B30-C","615 x 310","8","8.780","8.780","BPP","RFR1","4262","R1"
"RAKE","0:01:22","3","B31","252 x 146","8","1.400","4.200","BPP","RFR1","4262","R1"
"RAKE","0:02:01","4","B36","300 x 170","8","2.280","9.120","BPP","RFR0","4262","R1"
"RAKE","0:04:47","10","B37","288 x 171","8","1.880","18.800","BPP","RFR0","4262","R1"
"RAKE","0:02:01","1","BPP-RD1-H7","3.708 x 51","8","11.770","11.770","BPP","RD1","4262","R1"
"RAKE","0:01:49","4","B10","252 x 146","8","1.400","5.600","BPR","BPR","4262","R1"
"RAKE","0:00:47","1","B14","881 x 447","8","16.070","16.070","BPR","BPR","4262","R1"
"RAKE","0:06:30","12","B8","415 x 228","8","3.370","40.440","BPR","BPR","4262","R1"
"RAKE","0:06:08","1","BCE3-H1S-R2","11.810 x 1.015","8","752.770","752.770","BCE3","RD","4262","R1"
"RAKE","0:02:52","2","RD-HB20A-C","2.000 x 508","8","63.240","126.480","BDF3","HASTILHA","4262","R1"
"RAKE","0:03:22","2","RD-HB20C-C","2.500 x 508","8","79.820","159.640","BDF3","HASTILHA","4262","R1"
"RAKE","0:01:26","1","RD-HB20D-C","2.000 x 508","8","63.240","63.240","BDF3","HASTILHA","4262","R1"
"RAKE","0:41:38","23","HASTILHA C/ CHANFRO 1875","1.875 x 508","8","59.250","1,362.750","BDF3(7)/BDF4(16)","HASTILHA","4289","R1"
"RAKE","0:03:52","3","RL1-HB2B-C","958 x 337","8","18.630","55.890","BCE4","RL1","4314","R1"
"RAKE","0:08:53","1","R-BCB3-RL1-H3P-R2","12.000 x 1.389","8","1,046.440","1,046.440","BCB3","RL1","4314","R1"
"RAKE","0:05:13","2","RD-TZ1-BB","422 x 3.000","8","79.450","158.900","BCB1","RD","4314","R1"
"RAKE","0:02:28","1","RD-TZ5-BE-R1","422 x 2.810","8","74.420","74.420","BCE3","RD","4314","R1"
"RAKE","0:15:12","9","HASTILHA S/ CHANFRO 1875","1.875 x 508","8","59.250","533.250","BDF4(9)","HASTILHA","4315","R1"
"RAKE","0:26:44","14","HASTILHA TESTE 1875","1.875 x 508","8","59.870","838.180","BDF1(14)","HASTILHA","4315","R1"
"RAKE","0:08:08","1","BCE4-RL2-H38","11.100 x 1.760","8","1,226.860","1,226.860","BCE4","RL2","4316","R1"
"RAKE","0:01:18","1","RFR1/RFR93-HB66-B","1.187 x 337","8","24.710","24.710","BPP","RFR1/RFR93","4316","R1"
"RAKE","0:01:02","1","RD-TZ6-BE","422 x 350","8","9.270","9.270","BCE3","RD","4316","R1"
"RAKE","0:02:06","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4316","R1"
"RAKE","0:08:29","1","BCB4-RL2-H31","11.100 x 1.760","8","1,226.860","1,226.860","BCB4","RL2","4317","R1"
"RAKE","0:01:46","1","RD-HB75-C.IGS","1.790 x 331","8","36.530","36.530","BPP","RD","4317","R1"
"RAKE","0:02:12","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4317","R1"
"RAKE","0:08:04","1","BCE4-RL2-H37","1.686 x 11.100","8","1,175.350","1,175.350","BCE4","RL2","4473","R1"
"RAKE","0:02:49","3","B17","703 x 364","8","10.990","32.970","BPR","BPR","4473","R1"
"RAKE","0:01:48","1","HASTILHA S/ CHANFRO 1875","1.875 x 508","8","59.250","59.250","BDF1(1)","HASTILHA","4473","R1"
"RAKE","0:07:59","1","BDF4-RD-H13","11.100 x 1.860","8","1,296.570","1,296.570","BDF4","RD","4475","R1"
"RAKE","0:03:15","4","B35","559 x 317","8","7.100","28.400","BPP","BPP","4475","R1"
"RAKE","0:01:56","1","HASTILHA C/ CHANFRO 1875","1.875 x 508","8","59.250","59.250","BDF1(1)","HASTILHA","4475","R1"
"RAKE","0:08:16","1","BDF4-RD-H13","11.100 x 1.860","8","1,296.570","1,296.570","BDF4","RD","4478","R1"
"RAKE","0:00:50","1","B35","559 x 317","8","7.100","7.100","BPP","BPP","4478","R1"
"RAKE","0:01:33","1","RFR1/RFR93-HB63-C","1.240 x 337","8","25.590","25.590","BPP","RFR1/RFR93","4478","R1"
"RAKE","0:02:01","1","HASTILHA C/ CHANFRO 1875","1.875 x 508","8","59.250","59.250","BDF1(1)","HASTILHA","4478","R1"
"RAKE","0:05:25","2","RL2-HB5A-C","2.988 x 337","8","58.120","116.240","BCB4","RL2","4479","R1"
"RAKE","0:08:07","3","RL2-HB6A-B","2.988 x 337","8","58.120","174.360","BCE4","RL2","4479","R1"
"RAKE","0:08:33","1","BPR-RD2B-H2-R5","6.960 x 1.860","8","778.430","778.430","BPR","RD2B","4479","R1"
"RAKE","0:05:59","3","HASTILHA C/ CHANFRO 1875","1.875 x 508","8","59.250","177.750","BDF1(3)","HASTILHA","4479","R1"
"RAKE","0:13:03","5","RL1-HB1A-B","2.987 x 337","8","58.910","294.550","BCB4","RL1","4480","R1"
"RAKE","0:08:43","1","BPR-RD2B-H6-R6","6.960 x 1.860","8","778.640","778.640","BPR","RD2B","4480","R1"
"RAKE","0:05:59","3","HASTILHA C/ CHANFRO 1875","1.875 x 508","8","59.250","177.750","BDF1(3)","HASTILHA","4480","R1"
"RAKE","0:10:30","1","BCE1-RD-H2S-R3","12.000 x 1.860","8","1,401.520","1,401.520","BCE1","RD","4481","R1"
"RAKE","0:09:58","1","RD-H1","12.000 x 1.860","8","1,401.700","1,401.700","BDF1","RD","4482","R1"
"RAKE","0:09:58","1","RD-H1","12.000 x 1.860","8","1,401.700","1,401.700","BDF1","RD","4483","R1"
"RAKE","0:09:58","1","RD-H1","12.000 x 1.860","8","1,401.700","1,401.700","BDF1","RD","4484","R1"
"RAKE","0:09:58","1","RD-H1","12.000 x 1.860","8","1,401.700","1,401.700","BDF1","RD","4485","R1"
"RAKE","0:09:58","1","RD-H1","12.000 x 1.860","8","1,401.700","1,401.700","BDF1","RD","4486","R1"
"RAKE","0:01:24","1","RD-TZ14-BB","527 x 1.607","16","106.360","106.360","BPP","RD","3522","R1"
"RAKE","0:01:36","1","RD-TZ15-BE","527 x 1.218","16","80.620","80.620","BPP","RD","3522","R1"
"RAKE","0:01:01","1","RFR1/RFR93-HB59-B","625 x 327","16","24.400","24.400","BPP","RFR1/RFR93","3522","R1"
"RAKE","0:01:01","1","BPR-QD-H6P","690 x 234","16","20.280","20.280","BPR","RD","3522","R1"
"RAKE","0:01:01","1","BPR-QD-H6S","690 x 234","16","20.280","20.280","BPR","RD","3522","R1"
"RAKE","0:02:35","1","BPR-RP-BV-R4","1.960 x 2.055","16","366.530","366.530","BPR","RP","3522","R1"
"RAKE","0:02:19","1","BPP-RD2-H3-R4","3.409 x 687","16","293.990","293.990","BPP","BPP","3522","R1"
"RAKE","0:02:19","1","BPP-RD2-H5-R5","3.409 x 687","16","293.980","293.980","BPP","BPP","3522","R1"
"RAKE","0:02:01","1","BPR-RD1-HT1F-R1_3","1.250 x 527","16","82.290","82.290","BPR","RD1","3522","R1"
"RAKE","0:02:01","1","BPR-RD1-HT1B-R1_3","1.250 x 527","16","82.290","82.290","BPR","RD1","3522","R1"
"RAKE","0:09:05","2","ANTSP-RF17P,33P,61S,77S-H2P","3.884 x 1.858","6","335.140","670.280","ANTEPARA","ANTEPARA","3696","R1"
"RAKE","0:04:32","1","ANTSS-RF17,33S,61P,77P-H2S","3.884 x 1.857","6","334.980","334.980","ANTEPARA","ANTEPARA","3696","R1"
"RAKE","0:04:28","1","ANTSP-RF17P,33P,61S,77S-H2P","3.884 x 1.858","6","335.140","335.140","ANTEPARA","ANTEPARA","3697","R1"
"RAKE","0:08:56","2","ANTSS-RF17,33S,61P,77P-H2S","3.884 x 1.857","6","334.980","669.960","ANTEPARA","ANTEPARA","3697","R1"
"RAKE","0:07:32","2","ANTSP-RF17P,33P,61S,77S-H1P","3.884 x 1.138","6","204.580","409.160","ANTEPARA","ANTEPARA","3692","R1"
"RAKE","0:03:46","1","ANTSS-RF17,33S,61P,77P-H1S","3.883 x 1.138","6","204.440","204.440","ANTEPARA","ANTEPARA","3692","R1"
"RAKE","0:03:22","1","ANTSP-RF17P,33P,61S,77S-H1P- LADO A","569 x 3.884","6","100.880","100.880","ANTEPARA","ANTEPARA","3692","R1"
"RAKE","0:06:07","2","ANTSP-RF17P,33P,61S,77S-H1P-LADO B","569 x 3.884","6","103.670","207.340","ANTEPARA","ANTEPARA","3692","R1"
"RAKE","0:03:46","1","ANTSP-RF17P,33P,61S,77S-H1P","3.884 x 1.138","6","204.580","204.580","ANTEPARA","ANTEPARA","3693","R1"
"RAKE","0:03:46","1","ANTSS-RF17,33S,61P,77P-H1S","3.883 x 1.138","6","204.440","204.440","ANTEPARA","ANTEPARA","3693","R1"
"RAKE","0:06:44","2","ANTSP-RF17P,33P,61S,77S-H1P-LADO A-Extra","569 x 3.884","6","100.880","201.760","ANTEPARA","ANTEPARA","3693","R1"
"RAKE","0:03:03","1","ANTSP-RF17P,33P,61S,77S-H1P-LADO-B-Extra","569 x 3.884","6","103.670","103.670","ANTEPARA","ANTEPARA","3693","R1"
"RAKE","0:03:46","1","ANTSP-RF17P,33P,61S,77S-H1P-1-Extra","3.884 x 1.138","6","204.580","204.580","ANTEPARA","ANTEPARA","3693","R1"
"RAKE","0:04:27","1","ANTSP-RF17P,33P,61S,77S-H2P","3.884 x 1.858","6","335.140","335.140","ANTEPARA","ANTEPARA","3690","R1"
"RAKE","0:03:53","1","ANTSS-RF17,33S,61P,77P-H1S","3.883 x 1.138","6","204.440","204.440","ANTEPARA","ANTEPARA","3690","R1"
"RAKE","0:04:27","1","ANTSS-RF17,33S,61P,77P-H2S","3.884 x 1.857","6","334.980","334.980","ANTEPARA","ANTEPARA","3690","R1"
"RAKE","0:03:27","1","ANTSP-RF17P,33P,61S,77S-H1P- LADO A","569 x 3.884","6","100.880","100.880","ANTEPARA","ANTEPARA","3690","R1"
"RAKE","0:09:32","2","BPR-RFR85-H1,_H10-_TESTE","4.455 x 1.870","6","388.650","777.300","BPR","RFR85","3694","R1"
"RAKE","0:07:15","2","BPR-RFR85-H2,_H9 teste","4.408 x 930","6","193.080","386.160","BPR","RFR85","3695","R1"
"RAKE","0:07:15","2","BPR-RFR85-H2,_H9-Extra","4.408 x 930","6","193.080","386.160","BPR","RFR85","3695","R1"
"RAKE","0:20:48","1","RD-H3","9.066 x 1.790","12","1,519.180","1,519.180","BDF2","BDF2","3709","R1"
"RAKE","0:02:34","2","RL1-HB4-B","1.187 x 354","12","37.490","74.980","BCE4","RL1","3709","R1"
"RAKE","0:01:41","1","RL1-HB9","1.500 x 392","12","55.450","55.450","BCB2","RL1","3709","R1"
"RAKE","0:04:00","4","ACCESS-TRAVESSEIRO","1.172 x 600","12","66.220","264.880","ACESS-TRAVESSEIRO","ACESS-TRAVESSEIRO","3709","R1"
"RAKE","0:20:48","1","RD-H3","9.066 x 1.790","12","1,519.180","1,519.180","BDF2","BDF2","3710","R1"
"RAKE","0:02:34","2","RL1-HB4-B","1.187 x 354","12","37.490","74.980","BCE4","RL1","3710","R1"
"RAKE","0:01:41","1","RL1-HB9","1.500 x 392","12","55.450","55.450","BCB2","RL1","3710","R1"
"RAKE","0:04:00","4","ACCESS-TRAVESSEIRO","1.172 x 600","12","66.220","264.880","ACESS-TRAVESSEIRO","ACESS-TRAVESSEIRO","3710","R1"
"RAKE","0:20:08","1","RD-H3","9.066 x 1.790","12","1,519.180","1,519.180","BDF2","BDF2","3711","R1"
"RAKE","0:01:08","1","RL1-HB3-C","1.187 x 354","12","37.480","37.480","BCB4","RL1","3711","R1"
"RAKE","0:06:32","4","RL1-HB9","1.500 x 392","12","55.450","221.800","BCB2","RL1","3711","R1"
"RAKE","0:01:56","2","ACCESS-TRAVESSEIRO","1.172 x 600","12","66.220","132.440","ACESS-TRAVESSEIRO","ACESS-TRAVESSEIRO","3711","R1"
"RAKE","0:20:45","1","RD-H3","9.066 x 1.790","12","1,519.180","1,519.180","BDF2","BDF2","3714","R1"
"RAKE","0:04:57","4","RL1-HB10","1.500 x 392","12","55.450","221.800","BCE2","RL1","3714","R1"
"RAKE","0:02:21","2","RL1-HB3-C","1.187 x 354","12","37.480","74.960","BCB4","RL1","3714","R1"
"RAKE","0:01:16","1","RL1-HB4-B","1.187 x 354","12","37.490","37.490","BCE4","RL1","3714","R1"
"RAKE","0:01:32","1","BPR-RFR85-HB2","1.150 x 392","12","39.830","39.830","BPR","RFR85","3714","R1"
"RAKE","0:20:43","1","RD-H3","9.066 x 1.790","12","1,519.180","1,519.180","BDF2","BDF2","3712","R1"
"RAKE","0:04:56","4","RL1-HB10","1.500 x 392","12","55.450","221.800","BCE2","RL1","3712","R1"
"RAKE","0:04:41","4","RL1-HB3-C","1.187 x 354","12","37.480","149.920","BCB4","RL1","3712","R1"
"RAKE","0:02:19","2","RL1-HB10","1.500 x 392","12","55.450","110.900","BCE2","RL1","4334","R1"
"RAKE","0:07:54","5","RL1-HB9","1.500 x 392","12","55.450","277.250","BCB2","RL1","4334","R1"
"RAKE","0:19:22","1","RD-H9","9.066 x 1.790","12","1,502.310","1,502.310","PCAS DE TETO","PCAS DE TETO","4334","R1"
"RAKE","0:00:45","1","BPR-RD2C-HB4A","600 x 178","12","9.990","9.990","BPR","RD2C","4334","R1"
"RAKE","0:00:43","1","BPR-RD2C-HB5A","600 x 178","12","9.990","9.990","BPR","RD2C","4334","R1"
"RAKE","0:08:38","4","RD-BJ1-BB","3.000 x 894","12","252.680","1,010.720","BDF2","RD","3716","R1"
"RAKE","0:01:36","2","RD-HB15-B","600 x 190","12","10.710","21.420","BCB4","RD","3716","R1"
"RAKE","0:08:06","7","RL1-HB25","1.450 x 392","12","53.600","375.200","BCE4","RL1","3716","R1"
"RAKE","0:04:49","2","RD-BJ2-BE","3.000 x 894","12","252.680","505.360","BDF2","RD","3716","R1"
"RAKE","0:03:01","2","RL1-HB9","1.500 x 392","12","55.450","110.900","BCB2","RL1","3718","R1"
"RAKE","0:02:06","1","RD-BJ10-C","3.196 x 899","12","248.930","248.930","BPP","RD","3718","R1"
"RAKE","0:02:06","1","RD-BJ8-C","3.206 x 899","12","249.110","249.110","BPP","RD","3718","R1"
"RAKE","0:02:02","1","BPR-RFR85-HB1","1.500 x 392","12","49.420","49.420","BPR","RFR85","3718","R1"
"RAKE","0:04:56","2","RD-BJ2-BE","3.000 x 894","12","252.680","505.360","BDF2","RD","3718","R1"
"RAKE","0:02:08","1","RP-BJ7-BB","3.258 x 895","12","257.080","257.080","BPP","RP","3718","R1"
"RAKE","0:02:08","1","RS-BJ6-BE","3.258 x 895","12","257.060","257.060","BPP","RS","3718","R1"
"RAKE","0:01:23","1","BPR-RFR85-HB2","1.150 x 392","12","39.830","39.830","BPR","RFR85","3718","R1"
"RAKE","0:02:46","1","RD-H3_D","766 x 1.790","12","128.510","128.510","PCAS DE TETO","PCAS DE TETO","3718","R1"
"RAKE","0:04:53","9","B2-B","993 x 516","10","25.640","230.760","BCE4","RL2","3705","R1"
"RAKE","0:21:21","29","B2-C","993 x 516","10","25.640","743.560","BCB4","RL2","3705","R1"
"RAKE","0:01:28","3","B9","408 x 256","10","4.570","13.710","BPR","BPR","3705","R1"
"RAKE","0:04:49","6","BPR-RD2B-B1~B7-R2","1.265 x 382","10","32.620","195.720","BPR","RD2B","3705","R1"
"RAKE","0:04:30","4","BPR-RD1-H1A~H8A-A","229 x 2.400","10","30.070","120.280","BPR","RD1","3705","R1"
"RAKE","0:09:58","1","RD-H1","12.000 x 1.860","8","1,401.700","1,401.700","BDF1","RD","4487","R1"
"RAKE","0:09:58","1","RD-H1","12.000 x 1.860","8","1,401.700","1,401.700","BDF1","RD","4489","R1"
"RAKE","0:11:21","1","BCB1-RL1-H5","1.767 x 12.000","8","1,331.420","1,331.420","BCB1","RL1","4490","R1"
"RAKE","0:09:58","1","BCB1-RL1-H6","12.000 x 1.860","8","1,401.700","1,401.700","BCB1","RL1","4491","R1"
"RAKE","0:11:54","1","BCB1-RD-H1P-R2","12.000 x 1.860","8","1,387.730","1,387.730","BCB1","RD","4492","R1"
"RAKE","0:09:51","1","BCB1-RL2-H8","12.000 x 1.686","8","1,270.650","1,270.650","BCB1","RL2","4493","R1"
"RAKE","0:11:51","1","BCB2-RD-H1P-R1","12.000 x 1.860","8","1,387.580","1,387.580","BCB2","RD","4494","R1"
"RAKE","0:09:58","1","BCB2-RL1-H18","12.000 x 1.860","8","1,401.700","1,401.700","BCB2","RL1","4495","R1"
"RAKE","0:11:27","1","BCE1-RL1-H10","1.767 x 12.000","8","1,331.340","1,331.340","BCE1","RL1","4496","R1"
"RAKE","0:09:51","1","BCB2-RL2-H15","1.686 x 12.000","8","1,270.650","1,270.650","BCB2","RL2","4497","R1"
"RAKE","0:09:54","1","BCB2-RL2-H16","12.000 x 1.760","8","1,326.340","1,326.340","BCB2","RL2","4498","R1"
"RAKE","0:09:01","1","BCB4-RD-H1P-R1","11.100 x 1.860","8","1,281.360","1,281.360","BCB4","RD","4499","R1"
"RAKE","0:01:47","2","B30-C","615 x 310","8","8.780","17.560","BPP","RFR1","4499","R1"
"RAKE","0:01:46","2","B12","637 x 244","8","6.890","13.780","BPR","BPR","4499","R1"
"RAKE","0:02:03","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4499","R1"
"RAKE","0:08:35","1","BCB4-RL1-H34","11.600 x 1.860","8","1,354.970","1,354.970","BCB4","RL1","4500","R1"
"RAKE","0:01:43","1","RD-HB73-B.IGS","1.793 x 330","8","36.560","36.560","BPP","RD","4500","R1"
"RAKE","0:01:04","2","BPR-RD1-HE1","144 x 72","8","0.320","0.640","BPR","RD1","4500","R1"
"RAKE","0:09:54","1","BCE1-RL2-H14","12.000 x 1.760","8","1,326.340","1,326.340","BCE1","RL2","4501","R1"
"RAKE","0:11:38","1","BCE2-H2S-R1","12.000 x 1.860","8","1,387.560","1,387.560","BCE2","RD","4502","R1"
"RAKE","0:11:10","1","RL1-H22","1.767 x 12.000","8","1,331.410","1,331.410","BCE2","RL1","4503","R1"
"RAKE","0:09:58","1","BCE2-RL1-H23","12.000 x 1.860","8","1,401.700","1,401.700","BCE2","RL1","4504","R1"
"RAKE","0:09:51","1","BCE2-RL2-H20","1.686 x 12.000","8","1,270.650","1,270.650","BCE2","RL2","4505","R1"
"RAKE","0:09:54","1","BCE2-RL2-H21","12.000 x 1.760","8","1,326.340","1,326.340","BCE2","RL2","4506","R1"
"RAKE","0:10:40","1","BCE4-H2S-R1","11.100 x 1.860","8","1,268.470","1,268.470","BCE4","RD","4508","R1"
"RAKE","0:03:05","3","B17","703 x 364","8","10.990","32.970","BPR","BPR","4508","R1"
"RAKE","0:01:59","1","HASTILHA S/ CHANFRO 1875","1.875 x 508","8","59.250","59.250","BDF1(1)","HASTILHA","4508","R1"
"RAKE","0:08:24","1","BDF4-RD-H13","11.100 x 1.860","8","1,296.570","1,296.570","BDF4","RD","4509","R1"
"RAKE","0:00:51","1","B35","559 x 317","8","7.100","7.100","BPP","BPP","4509","R1"
"RAKE","0:01:22","1","RFR1/RFR93-HB61-B","1.240 x 337","8","25.590","25.590","BPP","RFR1/RFR93","4509","R1"
"RAKE","0:02:03","1","HASTILHA C/ CHANFRO 1875","1.875 x 508","8","59.250","59.250","BDF1(1)","HASTILHA","4509","R1"
"RAKE","0:08:20","1","BDF4-RD-H13","11.100 x 1.860","8","1,296.570","1,296.570","BDF4","RD","4510","R1"
"RAKE","0:01:19","1","RFR1/RFR93-HB67-C","1.187 x 337","8","24.710","24.710","BPP","RFR1/RFR93","4510","R1"
"RAKE","0:00:55","1","RD-TZ5-BB","422 x 350","8","9.270","9.270","BCB3","RD","4510","R1"
"RAKE","0:02:05","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4510","R1"
"RAKE","0:01:46","2","B1-B","564 x 391","8","8.370","16.740","BCB4","RL1","4511","R1"
"RAKE","0:01:17","1","RL2-HB6B-B","957 x 337","8","18.610","18.610","BCE4","RL2","4511","R1"
"RAKE","0:00:48","1","BDF4-QD-H3","525 x 100","8","3.300","3.300","BDF4","RD","4511","R1"
"RAKE","0:00:41","1","B36","300 x 170","8","2.280","2.280","BPP","RFR0","4511","R1"
"RAKE","0:08:14","1","BPP-RD2-H4A-R1","8.004 x 1.860","8","904.860","904.860","BPP","BPP","4511","R1"
"RAKE","0:03:26","1","BPP-RFR1/RFR93-H1-R2","3.100 x 1.860","8","354.590","354.590","BPP","RFR1/RFR93","4511","R1"
"RAKE","0:02:40","3","BPR-RD1-71~76,_78~82","682 x 76","8","3.260","9.780","BPR","RD1","4511","R1"
"RAKE","0:02:07","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4511","R1"
"RAKE","0:00:50","1","B1-B","564 x 391","8","8.370","8.370","BCB4","RL1","4512","R1"
"RAKE","0:07:28","1","BCE4-H1S-R1","11.100 x 1.015","8","707.520","707.520","BCE4","RD","4512","R1"
"RAKE","0:00:41","1","B8","415 x 228","8","3.370","3.370","BPR","BPR","4512","R1"
"RAKE","0:05:49","3","HASTILHA C/ CHANFRO 1875","1.875 x 508","8","59.250","177.750","BDF1(3)","HASTILHA","4512","R1"
"RAKE","0:05:18","3","HASTILHA S/ CHANFRO 1875","1.875 x 508","8","59.250","177.750","BDF1(3)","HASTILHA","4512","R1"
"RAKE","0:01:59","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4512","R1"
"RAKE","0:01:13","2","B37","288 x 171","8","1.880","3.760","BPP","RFR0","4513","R1"
"RAKE","0:02:00","2","BPR-RD2B-H2C~H7C,H9C~H13C","742 x 203","8","9.400","18.800","BPR","RD2B","4513","R1"
"RAKE","0:03:20","1","BPR-RFR89-H2-R4","3.100 x 1.860","8","360.120","360.120","BPR","RFR89","4513","R1"
"RAKE","0:03:38","1","BPR-RL1P-H1-R3","3.862 x 1.860","8","451.110","451.110","BPR","RL1P","4513","R1"
"RAKE","0:03:25","1","BPR-RFR89-H3-R1","3.100 x 1.860","8","359.930","359.930","BPR","RFR89","4513","R1"
"RAKE","0:05:59","3","HASTILHA TESTE 1875","1.875 x 508","8","59.870","179.610","BDF1(3)","HASTILHA","4513","R1"
"RAKE","0:02:34","3","B34","629 x 423","8","10.620","31.860","BPP","BPP","4514","R1"
"RAKE","0:05:10","1","BPR-RFR85-H5-R2","5.475 x 1.860","8","639.520","639.520","BPR","RFR85","4514","R1"
"RAKE","0:04:42","1","BPR-RFR85-H7-R2","5.475 x 1.133","8","377.280","377.280","BPR","RFR85","4514","R1"
"RAKE","0:05:05","3","HASTILHA S/ CHANFRO 1875","1.875 x 508","8","59.250","177.750","BDF1(3)","HASTILHA","4514","R1"
"RAKE","0:01:54","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4514","R1"
"RAKE","0:02:42","1","RL2-HB6A-B","2.988 x 337","8","58.120","58.120","BCE4","RL2","4515","R1"
"RAKE","0:07:41","1","RD-H14","11.100 x 1.040","8","724.960","724.960","BDF4","RD","4515","R1"
"RAKE","0:02:20","1","RD-HB43-C","2.900 x 342","8","62.200","62.200","BPP","RD","4515","R1"
"RAKE","0:01:19","1","RD-HB52-B","1.095 x 347","8","22.510","22.510","BPP","RD","4515","R1"
"RAKE","0:02:24","1","RFR1/RFR93-HB62-B","3.000 x 337","8","63.260","63.260","BPP","RFR1/RFR93","4515","R1"
"RAKE","0:02:24","1","RFR1/RFR93-HB64-C","3.000 x 337","8","63.260","63.260","BPP","RFR1/RFR93","4515","R1"
"RAKE","0:03:10","1","BPR-RD1-HT2B-R2","2.920 x 383","8","63.500","63.500","BPR","RD1","4515","R1"
"RAKE","0:03:12","1","BPR-RD1-HT2C-R1","3.000 x 383","8","62.610","62.610","BPR","RD1","4515","R1"
"RAKE","0:02:03","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4515","R1"
"RAKE","0:02:23","1","BPR-RD1-HT1C-R1","2.267 x 508","8","72.370","72.370","BPR","HASTILHA","4515","R1"
"RAKE","0:15:27","6","RD-HB7-C","3.000 x 337","8","59.770","358.620","BCB4","RD","4516","R1"
"RAKE","0:08:17","1","BCB4-RD-H2P-R1","11.100 x 1.015","8","707.530","707.530","BCB4","RD","4516","R1"
"RAKE","0:02:21","1","BPR-RD1-HT1E-R1","2.267 x 508","8","72.370","72.370","BPR","HASTILHA","4516","R1"
"RAKE","0:04:03","4","BPR-RD2B-H2C~H7C,H9C~H13C","742 x 203","8","9.400","37.600","BPR","RD2B","4516","R1"
"RAKE","0:02:01","1","HASTILHA TESTE 1875","1.875 x 508","8","59.870","59.870","BDF1(1)","HASTILHA","4516","R1"
"RAKE","0:01:04","1","B16","918 x 463","8","17.170","17.170","BPR","BPR","4518","R1"
"RAKE","0:01:44","2","B1-B","564 x 391","8","8.370","16.740","BCB4","RL1","4518","R1"
"RAKE","0:05:15","2","RD-HB7-C","3.000 x 337","8","59.770","119.540","BCB4","RD","4518","R1"
"RAKE","0:07:52","3","RD-HB8-B","3.000 x 337","8","59.770","179.310","BCE4","RD","4518","R1"
"RAKE","0:06:13","1","BPP-RFR1/RFR93-H5-R2","8.275 x 1.758","8","685.920","685.920","BPP","RFR1/RFR93","4518","R1"
"RAKE","0:01:02","1","B14","881 x 447","8","16.070","16.070","BPR","BPR","4518","R1"
"RAKE","0:02:23","1","BPR-RD2C-HB1-R1","3.000 x 333","8","62.780","62.780","BPR","RD2C","4518","R1"
"RAKE","0:04:07","2","HASTILHA TESTE 1875","1.875 x 508","8","59.870","119.740","BDF1(2)","HASTILHA","4518","R1"
"RAKE","0:10:51","2","RAKE-H3","9.066 x 590","12","503.870","1,007.740","PCAS DE TETO","PCAS DE TETO","4269","R1"
"RAKE","0:00:46","1","RD-HB15-B","600 x 190","12","10.710","10.710","BCB4","RD","4335","R1"
"RAKE","0:00:46","1","RD-HB16-C","600 x 190","12","10.710","10.710","BCB4","RD","4335","R1"
"RAKE","0:09:48","7","RL1-HB24","1.450 x 392","12","53.600","375.200","BCB4","RL1","4335","R1"
"RAKE","0:04:22","1","RAKE-H3","9.066 x 590","12","503.870","503.870","PCAS DE TETO","PCAS DE TETO","4335","R1"
"RAKE","0:09:47","2","RAKE-600","9.066 x 600","12","512.410","1,024.820","PCAS DE TETO","PCAS DE TETO","4335","R1"
"RAKE","0:07:49","1","RD-H3_A","2.800 x 1.790","12","469.180","469.180","PCAS DE TETO","PCAS DE TETO","4336","R1"
